38 33
100 100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14	14	14	14	14	14	14	14	16	22	14	14	14	14	14	14	14	14	14	14	21	14	14	14	1	1	1	1	1	1	1	1	1	1	1	1	0
0	14	14	14	21	14	14	14	14	16	14	14	14	21	14	14	14	14	14	14	14	14	14	14	14	14	1	1	1	1	1	1	1	1	1	1	1	0
0	14	14	14	14	14	14	14	14	19	14	14	14	14	14	14	14	14	14	14	21	14	14	14	14	14	14	1	1	1	1	1	1	1	1	1	1	0
0	14	14	14	14	14	14	14	21	16	14	14	14	14	14	21	14	14	14	14	14	14	14	14	14	14	14	14	1	1	1	1	1	1	1	1	1	0
0	14	14	14	21	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	21	14	14	1	1	1	1	1	1	1	1	0
0	14	14	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	21	14	14	14	14	14	1	1	1	1	1	1	1	0
0	17	17	19	17	17	17	17	17	17	17	17	17	17	17	17	17	14	14	14	21	14	14	14	14	14	14	14	14	14	22	1	1	1	1	1	1	0
0	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	1	1	1	1	1	0
0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	1	1	1	1	0
0	14	14	21	14	14	14	14	14	14	14	14	14	14	14	14	19	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	1	1	1	0
0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	14	21	14	14	14	14	14	14	14	21	14	14	14	14	14	1	1	0
0	14	14	14	14	14	14	14	14	21	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	1	0
0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0
0	14	21	14	14	14	22	14	14	14	14	14	14	14	14	14	19	14	14	14	14	14	14	14	14	14	14	14	14	14	14	21	14	14	14	14	14	0
0	14	14	14	14	14	14	14	14	14	14	14	14	14	21	14	16	14	14	14	14	21	14	14	14	14	14	21	14	14	14	14	14	14	14	14	14	0
0	14	14	14	21	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0
0	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	17	17	17	17	19	17	17	17	19	17	17	17	17	17	17	17	17	17	17	14	14	0
0	21	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	1	1	16	14	14	14	14	14	20	19	14	14	0
0	14	14	14	14	14	14	21	14	14	14	21	14	14	14	14	14	14	14	14	14	14	14	14	20	1	1	16	14	14	14	14	14	14	17	17	17	0
0	17	17	17	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	1	1	16	14	14	14	14	14	14	14	14	14	0
0	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	1	1	16	14	14	14	14	14	14	14	14	14	0
0	14	14	16	14	22	14	14	14	14	14	14	21	14	14	14	14	14	14	22	14	14	14	14	20	1	1	16	14	14	14	14	14	14	22	14	14	0
0	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	1	1	16	14	14	14	14	14	14	14	14	14	0
0	14	14	16	17	17	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	21	20	1	1	16	14	14	14	14	14	14	14	14	14	0
0	14	14	14	14	19	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	1	1	16	14	14	14	14	14	14	14	14	20	0
0	1	17	17	17	17	17	17	17	19	17	17	17	17	17	17	17	17	19	17	17	17	17	17	17	17	17	16	14	14	14	14	14	14	14	14	20	0
0	1	1	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	20	0
0	1	1	1	14	14	16	14	14	14	14	14	14	14	21	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	21	14	14	14	20	20	1	0
0	1	1	1	1	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	21	14	14	14	14	14	14	14	14	14	14	20	20	1	1	0
0	1	1	1	1	1	19	14	14	14	21	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	22	14	14	14	20	20	20	20	1	1	1	0
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

